,Id,parcel_id,ms_subclass,zoning,lot_frontage,lot_sq_ft,paved_street,alley,lot_shape,flatness,utilities,lot_config,land_slope,neighborhood,proximity_1,proximity_2,style,quality_rating,condition_rating,year_built,year_renovation,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,exterior_quality,exterior_condition,foundation_type,basement_height,basement_condition,basement_exposure,basement_finished_condition,basement_2_condition,unfinished_basement_sqft,total_basement_sqft,heating_type,heating_quality,has_central_air,electrical,low_quality_sqft,living_area_sqft,bedrooms,kitchens,kitchen_quality,total_rooms(non-bath_or_basement),fireplaces,fireplace_quality,garage_type,garage_year,garage_finish,garage_size,garage_sqft,garage_quality,garage_condition,has_paved_driveway,deck_sqft,open_porch_sqft,enclosed_porch_sqft,seasonal_porch_sqft,screen_porch_sqft,pool_size,pool_quality,fence_quality,misc_feature,misc_value,month_sold,year_sold,sale_type,SalePrice,baths,finished_basement_sqft,home_age,newly_renovated,basement_none,basement_unfinished,functionality_salvage_only,functionality_severely_damaged,functionality_typical,building_type_single_family,building_type_townhouse_end_unit,building_type_townhouse_inside_unit,building_type_two_family_conversion
1909,60,528328100,60,RL,108.0,14774,1,0,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1393.0,1393.0,GasA,Ex,1,SBrkr,0,2599,4,1,Gd,10,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,1,668,30,0,0,0,0,0,0,0,0,5,2010,WD ,333168,2.5,0.0,11,0,0,1,0,0,1,1,0,0,0
1910,346,527105130,60,RL,0.0,11792,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,158.0,1008.0,GasA,Ex,1,SBrkr,0,2283,4,1,Gd,9,1,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,1,120,46,0,0,0,0,0,0,0,0,8,2009,WD ,270000,2.5,850.0,6,0,0,0,0,0,1,1,0,0,0
1911,678,535450200,50,RL,60.0,8064,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,Unf,174.0,795.0,GasA,Gd,0,SBrkr,0,1133,3,1,TA,5,0,0,Detchd,1989.0,Unf,2.0,900.0,TA,TA,1,0,0,0,0,231,0,0,0,0,0,12,2009,COD,128500,1.0,621.0,59,0,0,0,0,0,1,1,0,0,0
1912,2481,531452080,120,RL,50.0,7175,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,494.0,1398.0,GasA,Gd,1,SBrkr,0,1398,2,1,Gd,5,0,0,Attchd,1990.0,RFn,2.0,542.0,TA,TA,1,0,46,0,0,0,0,0,MnPrv,0,0,7,2006,WD ,172000,3.0,904.0,16,0,0,0,0,0,1,0,1,0,0
1913,2729,905300010,85,RL,72.0,10820,1,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,Rec,88.0,782.0,GasA,Ex,1,SBrkr,0,810,2,1,TA,4,0,0,Detchd,1973.0,Unf,2.0,576.0,TA,TA,1,0,0,0,0,0,0,0,MnPrv,0,0,6,2006,WD ,130000,2.0,694.0,35,0,0,0,0,0,1,1,0,0,0
1914,453,528174060,120,RL,34.0,5381,1,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,406.0,1306.0,GasA,Ex,1,SBrkr,0,1306,1,1,Gd,5,1,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,TA,1,170,63,0,0,0,0,0,0,0,0,8,2009,WD ,196000,3.0,900.0,4,0,0,0,0,0,1,0,0,1,0
1915,2234,910201020,45,RM,50.0,5000,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,604.0,720.0,GasA,Po,0,FuseF,0,803,2,1,TA,5,0,0,Detchd,1941.0,Unf,2.0,360.0,TA,TA,1,0,0,244,0,0,0,0,0,0,0,12,2007,WD ,87000,1.0,116.0,66,0,0,0,0,0,1,1,0,0,0
1916,2007,903204030,50,RM,55.0,8674,1,0,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,Unf,0.0,910.0,GasA,TA,1,SBrkr,0,1435,3,1,TA,6,0,0,Detchd,1950.0,Unf,1.0,308.0,TA,TA,1,0,33,0,0,0,0,0,0,0,0,3,2007,WD ,128250,2.0,910.0,57,0,0,0,0,0,1,1,0,0,0
1917,20,527302110,20,RL,85.0,13175,1,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,Gd,TA,No,ALQ,Rec,589.0,1542.0,GasA,TA,1,SBrkr,0,2073,3,1,TA,7,2,TA,Attchd,1978.0,Unf,2.0,500.0,TA,TA,1,349,0,0,0,0,0,0,MnPrv,0,0,2,2010,WD ,210000,3.0,953.0,32,0,0,0,0,0,0,1,0,0,0
1918,2217,909279080,50,RL,0.0,11275,1,0,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,0.0,854.0,GasA,TA,1,SBrkr,0,1991,3,1,TA,7,1,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,1,0,0,19,0,0,0,0,0,0,0,3,2007,WD ,220000,1.5,854.0,75,0,0,0,0,0,1,1,0,0,0
1919,232,905202090,20,RL,60.0,9600,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,625.0,1067.0,GasA,TA,1,SBrkr,0,1067,2,1,Gd,4,0,0,Attchd,1996.0,Unf,2.0,436.0,TA,TA,1,290,0,0,0,0,0,0,0,0,0,2,2010,WD ,128000,2.0,442.0,60,0,0,0,0,0,0,1,0,0,0
1920,1982,902201090,50,RM,120.0,9000,1,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,Unf,550.0,680.0,GasA,Ex,1,SBrkr,0,1174,2,1,Gd,6,1,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,1,116,26,40,0,0,0,0,MnPrv,0,0,6,2007,WD ,135000,1.0,130.0,107,0,0,0,0,0,1,1,0,0,0
1921,1570,914476450,20,RL,74.0,9990,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,297.0,1680.0,GasA,Gd,1,SBrkr,0,1689,3,1,TA,6,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,1,428,120,0,0,0,0,0,0,0,0,7,2008,WD ,228500,3.0,1383.0,17,0,0,0,0,0,1,1,0,0,0
1922,195,903226160,50,RM,50.0,6000,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,144.0,608.0,GasA,TA,1,SBrkr,0,1132,2,1,TA,5,0,0,Detchd,1939.0,Unf,1.0,240.0,TA,TA,1,0,0,128,0,0,0,0,MnPrv,0,0,4,2010,WD ,134000,2.0,464.0,71,0,0,0,0,0,1,1,0,0,0
1923,2307,526302040,20,RL,85.0,10533,1,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,235.0,1008.0,GasA,TA,1,SBrkr,0,1024,2,1,Gd,5,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,1,0,0,0,0,280,0,0,0,0,0,8,2006,WD ,157500,2.0,773.0,50,0,0,0,0,0,1,1,0,0,0
1924,504,528387030,60,RL,0.0,11692,1,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,549.0,1173.0,GasA,Ex,1,SBrkr,0,2232,3,1,Gd,8,1,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,1,173,165,0,0,0,0,0,0,0,0,10,2009,WD ,263550,3.5,624.0,16,0,0,0,0,0,1,1,0,0,0
1925,1644,527301080,20,RL,0.0,12546,1,0,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,Unf,762.0,1440.0,GasA,Ex,1,SBrkr,0,1440,3,1,Gd,7,1,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,1,0,0,99,0,0,0,0,0,0,0,4,2007,WD ,182900,2.0,678.0,26,0,0,0,0,0,1,1,0,0,0
1926,939,909475300,20,RL,0.0,21695,1,0,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,72.0,880.0,GasA,Ex,1,SBrkr,0,1680,3,1,Gd,5,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,1,292,44,0,182,0,0,0,0,0,0,12,2009,WD ,222000,3.0,808.0,21,0,0,0,0,0,1,1,0,0,0
1927,1591,923202137,20,RL,77.0,9278,1,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1092.0,1092.0,GasA,Ex,1,SBrkr,0,1092,2,1,TA,5,0,0,0,0.0,0,0.0,0.0,0,0,1,0,52,0,0,0,0,0,0,0,0,2,2008,WD ,146000,1.0,0.0,1,0,0,1,0,0,1,1,0,0,0
1928,2001,902404010,30,RM,90.0,8100,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1221.0,1559.0,GasA,Gd,1,SBrkr,0,1559,2,1,TA,5,0,0,Detchd,1948.0,Unf,2.0,812.0,TA,TA,1,0,116,230,0,0,0,0,GdWo,0,0,6,2007,COD,153500,2.0,338.0,59,0,0,0,0,0,0,1,0,0,0
1929,2379,528102010,20,RL,129.0,16737,1,0,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,533.0,1980.0,GasA,Ex,1,SBrkr,0,1980,3,1,Ex,8,1,Gd,Attchd,2004.0,Fin,3.0,770.0,TA,TA,1,194,45,0,0,0,0,0,0,0,0,9,2006,WD ,315000,3.0,1447.0,2,0,0,0,0,0,1,1,0,0,0
1930,1100,528315110,60,RL,80.0,9200,1,0,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,484.0,1470.0,GasA,Gd,1,SBrkr,0,2630,4,1,Gd,8,1,TA,Attchd,1998.0,Fin,3.0,696.0,TA,TA,1,0,66,0,0,0,0,0,0,0,0,6,2008,WD ,315000,3.5,986.0,10,0,0,0,0,0,1,1,0,0,0
1931,1118,528431120,60,RL,73.0,9801,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1341.0,1341.0,GasA,Ex,1,SBrkr,0,1861,3,1,Gd,7,1,Gd,BuiltIn,2007.0,RFn,3.0,851.0,TA,TA,1,144,60,0,0,0,0,0,0,0,0,7,2008,WD ,257000,3.0,0.0,1,0,0,1,0,0,1,1,0,0,0
1932,1593,923204040,85,RL,150.0,14137,1,0,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,88.0,1200.0,GasA,Gd,1,SBrkr,0,1200,3,1,TA,6,0,0,2Types,1964.0,Fin,3.0,850.0,TA,TA,1,0,119,0,0,171,0,0,0,0,0,11,2008,ConLD,173000,2.0,1112.0,44,0,0,0,0,0,1,1,0,0,0
1933,2338,527226010,60,RL,0.0,14762,1,0,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,0.0,GasA,Gd,1,SBrkr,53,2320,2,1,TA,7,1,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,1,120,144,0,0,0,0,0,0,0,0,5,2006,WD ,169000,2.0,0.0,58,0,1,0,0,0,1,1,0,0,0
1934,458,528178010,20,RL,117.0,15262,1,0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,643.0,2200.0,GasA,Ex,1,SBrkr,0,2200,3,1,Ex,8,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,1,208,55,0,0,0,0,0,0,0,0,7,2009,WD ,382500,3.5,1557.0,6,0,0,0,0,0,1,1,0,0,0
1935,1454,907250020,20,RL,75.0,9742,1,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1777.0,1777.0,GasA,Ex,1,SBrkr,0,1795,3,1,Gd,7,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,1,171,159,0,0,0,0,0,0,0,0,9,2008,WD ,230000,2.0,0.0,6,0,0,1,0,0,1,1,0,0,0
1936,641,535301170,20,RL,74.0,8532,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,84.0,1297.0,GasA,Gd,1,SBrkr,0,1297,3,1,TA,5,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,10,2009,WD ,153000,1.5,1213.0,55,0,0,0,0,0,1,1,0,0,0
1937,644,535303150,20,RL,79.0,10634,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,LwQ,0.0,608.0,GasA,TA,1,SBrkr,0,1319,3,1,TA,5,0,0,Attchd,1953.0,Unf,1.0,270.0,TA,TA,1,66,0,0,0,0,0,0,GdWo,0,0,11,2009,WD ,123000,2.0,608.0,56,0,0,0,0,0,0,1,0,0,0
1938,840,907131190,20,RL,65.0,14753,1,0,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,513.0,1463.0,GasA,Ex,1,SBrkr,0,1463,3,1,TA,5,0,0,Attchd,1998.0,Fin,2.0,539.0,TA,TA,1,0,81,0,0,0,0,0,GdPrv,0,0,12,2009,WD ,207000,3.0,950.0,11,0,0,0,0,0,1,1,0,0,0
1939,1307,902207220,75,RM,87.0,18386,1,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1470.0,1470.0,GasA,Ex,1,SBrkr,0,3493,3,1,Gd,10,1,Ex,Attchd,2003.0,Unf,3.0,870.0,TA,TA,1,302,0,0,0,0,0,0,0,0,0,5,2008,WD ,295000,3.0,0.0,128,0,0,1,0,0,1,1,0,0,0
1940,1809,531375140,20,RL,60.0,12450,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,365.0,1094.0,GasA,Ex,1,SBrkr,0,1094,3,1,Gd,6,0,0,Detchd,2004.0,Unf,2.0,576.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,5,2007,WD ,149000,2.0,729.0,4,0,0,0,0,0,1,1,0,0,0
1941,56,528240070,60,RL,0.0,7851,1,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,235.0,860.0,GasA,Ex,1,SBrkr,0,1960,4,1,Gd,8,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,1,288,48,0,0,0,0,0,0,0,0,5,2010,WD ,216500,3.5,625.0,8,0,0,0,0,0,1,1,0,0,0
1942,1905,534453080,20,RL,50.0,5175,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,ALQ,254.0,808.0,GasA,Ex,1,SBrkr,0,808,2,1,TA,5,0,0,Detchd,1963.0,Unf,1.0,308.0,TA,TA,0,143,0,0,0,0,0,0,0,0,0,7,2007,COD,112000,1.0,554.0,49,0,0,0,0,0,1,1,0,0,0
1943,2060,905105170,20,RL,0.0,8398,1,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,LwQ,BLQ,300.0,943.0,GasA,TA,1,SBrkr,0,943,2,1,TA,5,0,0,Detchd,1972.0,Unf,2.0,528.0,TA,TA,1,132,0,0,0,0,0,0,0,0,0,6,2007,WD ,134500,2.0,643.0,40,0,0,0,0,0,1,1,0,0,0
1944,1085,528228540,20,RL,53.0,3710,1,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1146.0,1146.0,GasA,Ex,1,SBrkr,0,1246,2,1,Gd,5,1,Gd,Attchd,2007.0,Fin,2.0,428.0,TA,TA,1,100,24,0,0,0,0,0,0,0,0,3,2008,New,187687,2.0,0.0,1,0,0,1,0,0,1,1,0,0,0
1945,305,911128180,50,C (all),60.0,7500,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698.0,698.0,GasA,TA,1,FuseA,0,1128,2,1,TA,6,0,0,Detchd,1980.0,RFn,2.0,528.0,TA,TA,1,30,0,164,0,0,0,0,0,0,0,4,2010,COD,68400,1.0,0.0,90,0,0,1,0,0,1,1,0,0,0
1946,671,535403190,20,RL,62.0,8010,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,Unf,206.0,951.0,GasA,Gd,1,SBrkr,0,951,2,1,Gd,6,0,0,Detchd,1985.0,Unf,2.0,480.0,TA,TA,1,0,0,42,0,0,0,0,0,Shed,450,9,2009,WD ,143500,2.0,745.0,51,0,0,0,0,0,1,1,0,0,0
1947,833,906402060,80,RL,0.0,12800,1,0,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0.0,1518.0,GasA,Gd,1,SBrkr,0,1644,2,1,Gd,5,1,TA,Attchd,1989.0,Fin,2.0,569.0,TA,TA,1,80,0,0,0,396,0,0,0,0,0,8,2009,WD ,275000,3.5,1518.0,20,0,0,0,0,0,1,1,0,0,0
1948,2891,914476500,90,RL,82.0,11070,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1907.0,1907.0,GasA,Gd,1,SBrkr,0,1959,5,2,TA,9,0,0,2Types,1989.0,Unf,3.0,766.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,7,2006,WD ,171000,3.0,0.0,18,0,0,1,0,0,1,0,0,0,0
1949,486,528280230,60,RL,0.0,12224,1,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,297.0,992.0,GasA,Ex,1,SBrkr,0,2054,3,1,Gd,7,1,TA,BuiltIn,2000.0,RFn,2.0,390.0,TA,TA,1,24,48,0,0,0,0,0,0,0,0,7,2009,WD ,244000,3.5,695.0,9,0,0,0,0,0,1,1,0,0,0
1950,334,923230190,20,RL,50.0,6953,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,395.0,864.0,GasA,Ex,1,SBrkr,0,874,3,1,TA,5,0,0,Detchd,1971.0,Unf,1.0,352.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,6,2010,ConLD,130000,1.0,469.0,39,0,0,0,0,0,1,1,0,0,0
1951,1804,528482010,20,FV,100.0,11824,1,0,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1685.0,1685.0,GasA,Ex,1,SBrkr,0,1685,2,1,Gd,5,1,Gd,Attchd,2006.0,Fin,3.0,658.0,TA,TA,1,112,63,0,0,0,0,0,0,0,0,4,2007,WD ,253000,2.0,0.0,1,0,0,1,0,0,1,1,0,0,0
1952,2690,903430130,30,RM,153.0,4118,1,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,693.0,693.0,Grav,Fa,0,FuseA,0,693,2,1,Fa,4,0,0,0,0.0,0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,2006,WD ,52500,1.0,0.0,65,0,0,1,0,0,1,1,0,0,0
1953,299,909455030,120,RM,35.0,3907,1,0,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,235.0,982.0,GasA,Gd,1,SBrkr,0,1034,1,1,Gd,4,1,TA,Attchd,1989.0,Fin,2.0,598.0,TA,TA,1,141,36,0,0,0,0,0,0,0,0,4,2010,WD ,185000,2.0,747.0,21,0,0,0,0,0,1,0,1,0,0
1954,466,528220040,60,RL,57.0,8918,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,745.0,745.0,GasA,Ex,1,SBrkr,0,1490,3,1,Gd,7,1,Gd,Attchd,2005.0,Fin,2.0,392.0,TA,TA,1,36,20,0,0,0,0,0,0,0,0,7,2009,WD ,167800,2.5,0.0,4,0,0,1,0,0,1,1,0,0,0
1955,440,528120160,20,RL,76.0,9591,1,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,625.0,1713.0,GasA,Ex,1,SBrkr,0,1713,3,1,Ex,7,1,Gd,Attchd,2004.0,Fin,3.0,856.0,TA,TA,1,0,26,0,0,170,0,0,0,0,0,1,2009,WD ,274900,3.0,1088.0,5,0,0,0,0,0,1,1,0,0,0
1956,378,527354100,80,RL,0.0,14115,1,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,336.0,1372.0,GasA,TA,1,SBrkr,0,1472,3,1,TA,6,2,TA,Attchd,1980.0,Unf,2.0,588.0,TA,TA,1,233,48,0,0,0,0,0,0,0,0,6,2009,WD ,187500,3.0,1036.0,29,0,0,0,0,0,1,1,0,0,0
1957,513,528441020,60,RL,75.0,9675,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,772.0,1113.0,GasA,Ex,1,SBrkr,0,1971,3,1,Gd,8,1,Gd,Attchd,2005.0,RFn,2.0,689.0,TA,TA,1,0,48,0,0,0,0,0,0,0,0,2,2009,WD ,253000,2.5,341.0,4,0,0,0,0,0,1,1,0,0,0
